日期,开盘,收盘,最高,最低,周成交量
2015-09-02,15.55,16.64,17.19,15.22,30220270
2015-09-11,17.48,19.11,20.15,17.17,131085863
2015-09-18,19.2,17.56,19.44,16.12,97005822
2015-09-25,17.2,18.16,19.74,17.02,87850439
2015-09-30,18.1,17.96,18.51,17.77,24144387
2015-10-09,18.72,20.08,20.88,18.5,39818763
2015-10-16,20.52,23.98,24.64,19.97,149484020
2015-10-23,24.1,23.58,26.08,22.27,155375944
2015-10-30,24.0,23.97,24.68,22.11,132105991
2015-11-06,23.65,24.72,25.5,23.1,159773545
2015-11-13,24.71,24.41,26.88,24.32,239942336
2015-11-20,23.9,23.87,25.29,22.8,153412472
2015-11-27,23.81,22.69,26.13,22.44,180770208
2015-12-04,22.57,22.84,23.67,21.72,102903771
2015-12-11,22.89,22.19,23.47,22.07,80838832
2015-12-18,22.12,22.59,22.98,21.33,96722735
2015-12-25,22.68,23.16,23.98,22.51,100838529
2015-12-31,23.25,21.53,23.29,21.42,69118044
2016-01-08,21.6,17.37,21.63,16.03,90516186
2016-01-15,17.0,14.6,17.19,14.35,156131072
2016-01-22,14.22,16.34,16.65,14.22,171526756
2016-01-29,16.54,15.54,16.67,14.07,141341574
2016-02-05,15.49,15.72,16.38,14.66,108635654
2016-02-19,15.21,16.46,17.25,15.0,126792449
2016-02-26,16.7,14.56,17.09,14.26,123292938
2016-03-04,14.43,14.32,15.07,13.1,121529247
2016-03-11,14.39,13.94,14.8,13.63,81291075
2016-03-18,14.06,15.48,15.64,14.01,126378545
2016-03-25,15.8,15.6,16.25,15.35,111858765
2016-04-01,15.6,15.73,16.04,14.67,113992667
2016-04-08,15.67,15.48,16.49,15.29,98695360
2016-04-15,15.63,16.27,16.64,15.58,135323657
2016-04-22,16.2,14.91,16.22,14.61,90792256
2016-04-29,14.85,15.09,15.24,14.37,76317481
2016-05-06,15.03,15.63,16.8,14.94,139939413
2016-05-13,15.4,14.84,15.46,14.61,78019258
2016-05-20,14.77,14.39,14.95,14.0,55969216
2016-05-27,14.37,14.46,14.73,14.17,49945504
2016-06-03,14.4,15.61,15.93,14.22,83774201
2016-06-08,15.51,15.38,15.63,15.24,39678731
2016-06-17,15.2,14.88,15.3,14.47,83823119
2016-06-24,14.9,14.49,15.07,14.24,71568148
2016-07-01,14.35,15.13,15.4,14.35,87431388
2016-07-08,15.09,15.8,15.95,15.07,125461706
2016-07-15,15.98,16.11,16.59,15.55,131716435
2016-07-22,16.1,16.84,17.34,15.64,175992825
2016-07-29,16.78,16.81,17.7,16.2,198980451
2016-08-05,16.7,16.06,16.7,15.92,83276682
2016-08-12,16.06,17.1,17.37,16.03,130112484
2016-08-19,17.16,18.27,18.55,16.93,161121188
2016-08-26,18.2,17.8,18.69,17.33,110943746
2016-09-02,17.82,17.78,18.59,17.36,93719715
2016-09-09,17.76,17.36,18.05,17.34,72522923
2016-09-14,16.99,16.92,17.08,16.61,36046705
2016-09-23,16.9,16.67,17.12,16.47,55360172
2016-09-30,16.61,16.51,16.63,16.09,36118233
2016-10-14,16.64,16.68,17.05,16.57,39753563
2016-10-21,16.71,16.74,16.77,16.34,42576802
2016-10-28,16.72,16.35,16.93,16.28,51921767
2016-11-04,16.39,16.58,16.85,16.29,46406819
2016-11-11,16.58,17.02,17.09,16.46,67125861
2016-11-18,16.99,17.22,17.85,16.93,79738693
2016-11-25,17.19,17.01,17.39,16.6,55963443
2016-12-02,17.04,16.48,17.35,16.43,59779097
2016-12-09,16.37,16.19,16.57,16.13,45002584
2016-12-16,16.25,15.42,16.26,15.18,50155536
2016-12-23,15.42,14.95,15.42,14.9,52977108
2016-12-30,14.92,15.32,15.43,14.87,41528136
2017-01-06,15.34,15.35,15.49,15.22,30007667
2017-01-13,15.35,15.45,15.87,15.25,44906028
2017-01-20,15.4,15.24,15.49,14.89,39585970
2017-01-26,15.0,15.11,15.16,14.91,31417365
2017-02-03,15.14,15.04,15.14,15.02,4159240
2017-02-10,15.05,15.35,15.46,15.05,40895373
2017-02-17,15.34,15.22,15.48,15.19,36047372
2017-02-24,15.22,15.58,15.58,15.2,43739127
2017-03-03,15.54,15.52,15.78,15.39,48670284
2017-03-10,15.5,15.13,15.64,15.1,36849214
2017-03-17,15.12,15.2,15.41,15.05,29607222
2017-03-24,15.2,15.27,15.4,15.14,32016551
2017-03-31,15.26,15.14,15.55,15.1,42149678
2017-04-07,15.35,16.02,16.24,15.35,71326781
2017-04-14,16.01,16.13,16.49,15.75,97836650
2017-04-21,16.06,15.48,16.15,15.1,51773668
2017-04-28,15.33,15.37,15.49,14.95,37677963
2017-05-05,15.18,14.71,15.29,14.4,36434037
2017-05-12,14.62,14.06,14.85,13.61,39037971
2017-05-19,14.02,14.63,14.79,13.99,22864150
2017-05-26,14.53,14.59,14.78,14.24,33633863
2017-06-02,14.65,14.01,14.72,13.85,15154142
2017-06-09,14.01,14.36,14.44,13.9,24007933
2017-06-16,14.34,14.5,14.6,14.18,16977632
2017-06-23,14.45,14.43,14.75,14.24,20639519
2017-06-30,14.46,14.56,14.85,14.39,24830353
2017-07-07,14.59,14.14,14.69,14.09,28969698
2017-07-14,14.13,14.13,14.2,13.93,22093167
2017-07-21,14.13,13.96,14.17,13.54,25583666
2017-07-28,13.96,14.07,14.2,13.9,18048326
2017-08-04,14.06,14.46,14.62,14.03,31622932
2017-08-11,14.42,14.05,14.46,13.99,18459326
2017-08-18,14.04,14.6,14.82,14.0,24783970
