日期,开盘,最高,最低,收盘,成交量,股票代码,成交额
2015-09-02,2.96,3.15,2.95,3.04,31518876,,96520872.0
2015-09-07,3.06,3.16,3.06,3.11,30000920,,93636840.0
2015-09-08,3.09,3.2,3.05,3.18,25741813,,80326144.0
2015-09-09,3.18,3.37,3.16,3.29,47300823,,154270096.0
2015-09-10,3.22,3.27,3.16,3.19,24597489,,79315080.0
2015-09-11,3.16,3.21,3.13,3.16,19961681,,63270332.0
2015-09-14,3.19,3.19,2.88,2.92,41192925,,124632392.0
2015-09-15,2.89,2.94,2.76,2.78,28415521,,81027488.0
2015-09-16,2.8,3.05,2.8,3.01,31025189,,89918008.0
2015-09-17,3.0,3.08,2.91,2.94,34646855,,103866280.0
2015-09-18,2.95,2.98,2.91,2.95,16931265,,49777992.0
2015-09-21,2.92,3.02,2.9,3.01,23468962,,69960464.0
2015-09-22,3.0,3.07,2.98,3.04,29565221,,89374584.0
2015-09-23,3.0,3.0,2.92,2.95,22491415,,66693124.0
2015-09-24,2.96,2.99,2.94,2.98,16593916,,49170656.0
2015-09-25,2.95,2.98,2.86,2.89,18123797,,52910112.0
2015-09-28,2.9,2.93,2.86,2.92,10966966,,31748936.0
2015-09-29,2.89,2.9,2.82,2.85,16241323,,46438000.0
2015-09-30,2.85,2.88,2.84,2.86,12440066,,35539388.0
2015-10-08,2.92,2.96,2.9,2.93,26281612,,76916040.0
2015-10-09,2.92,2.96,2.9,2.94,19129593,,56100992.0
2015-10-12,2.96,3.14,2.95,3.11,53231035,,162516336.0
2015-10-13,3.08,3.1,3.04,3.07,31308099,,95967960.0
2015-10-14,3.05,3.16,3.05,3.07,34320829,,106443304.0
2015-10-15,3.02,3.12,3.01,3.1,36740033,,113067376.0
2015-10-16,3.11,3.14,3.08,3.12,39294204,,122206584.0
2015-10-19,3.12,3.16,3.06,3.11,36359510,,113363768.0
2015-10-20,3.1,3.12,3.06,3.12,26346002,,81511736.0
2015-10-21,3.11,3.16,2.93,2.95,49456087,,152125776.0
2015-10-22,2.93,3.01,2.92,3.0,26033196,,77080008.0
2015-10-23,3.0,3.08,2.99,3.06,33587010,,101953296.0
2015-10-26,3.08,3.09,3.04,3.07,24240981,,74331600.0
2015-10-27,3.06,3.06,2.95,3.04,26967701,,80719944.0
2015-10-28,3.03,3.08,3.01,3.02,39115068,,119400240.0
2015-10-29,3.02,3.05,3.0,3.03,22657847,,68592952.0
2015-10-30,3.02,3.04,2.97,2.99,18856520,,56512228.0
2015-11-02,2.95,3.0,2.92,2.93,21084903,,62463636.0
2015-11-03,2.93,2.95,2.9,2.91,14299954,,41816780.0
2015-11-04,2.92,3.02,2.9,3.02,28989724,,86137880.0
2015-11-05,3.01,3.16,2.99,3.13,83309158,,257665872.0
2015-11-06,3.1,3.17,3.01,3.12,53172792,,164706896.0
2015-11-09,3.09,3.2,3.07,3.17,61154044,,192247248.0
2015-11-10,3.14,3.19,3.11,3.17,33617749,,105879512.0
2015-11-11,3.18,3.31,3.17,3.21,53215229,,171804320.0
2015-11-12,3.18,3.2,3.11,3.14,41539049,,130617792.0
2015-11-13,3.1,3.12,3.06,3.07,25062327,,77255112.0
2015-11-16,3.0,3.09,3.0,3.09,19205277,,58642168.0
2015-11-17,3.1,3.14,3.08,3.08,25277170,,78640320.0
2015-11-18,3.09,3.1,3.05,3.07,19670140,,60509364.0
2015-11-19,3.08,3.18,3.07,3.17,38160572,,119119632.0
2015-11-20,3.17,3.19,3.13,3.16,27287099,,86224592.0
2015-11-23,3.14,3.17,3.12,3.13,23985732,,75235192.0
2015-11-24,3.12,3.13,3.07,3.11,15891916,,49121088.0
2015-11-25,3.1,3.14,3.08,3.13,17068441,,53164524.0
2015-11-26,3.13,3.15,3.11,3.13,21374716,,66934060.0
2015-11-27,3.11,3.12,2.95,2.99,26590980,,80803840.0
2015-11-30,2.98,3.0,2.88,2.96,32774023,,96654368.0
2015-12-01,2.97,3.0,2.92,2.98,14423257,,42718700.0
2015-12-02,2.98,3.06,2.95,3.04,31344780,,94274912.0
2015-12-03,3.04,3.14,3.03,3.11,37384174,,115925984.0
2015-12-04,3.08,3.09,3.03,3.05,18697391,,57134172.0
2015-12-07,3.03,3.07,3.02,3.06,12985344,,39575008.0
2015-12-08,3.04,3.04,2.98,2.98,11144885,,33414748.0
2015-12-09,2.97,3.04,2.96,3.0,13165569,,39488564.0
2015-12-10,3.0,3.01,2.94,2.95,14826762,,44008940.0
2015-12-11,2.93,2.95,2.9,2.94,13261121,,38778868.0
2015-12-14,2.91,3.0,2.9,3.0,13888143,,41112260.0
2015-12-15,2.99,3.0,2.93,2.95,27021937,,79993488.0
2015-12-16,2.95,2.98,2.94,2.98,19386621,,57401920.0
2015-12-17,2.98,3.1,2.98,3.09,47039837,,143442304.0
2015-12-18,3.06,3.08,3.03,3.04,24816890,,75682256.0
2015-12-21,3.04,3.18,3.03,3.14,54056056,,168559680.0
2015-12-22,3.14,3.2,3.12,3.17,45522709,,144172944.0
2015-12-23,3.17,3.18,3.08,3.09,24309117,,75897712.0
2015-12-24,3.09,3.12,3.05,3.1,20445049,,63113356.0
2015-12-25,3.09,3.18,3.06,3.17,33081262,,103202088.0
2015-12-28,3.17,3.17,3.07,3.07,20562108,,64060572.0
2015-12-29,3.07,3.15,3.05,3.14,19385903,,60049860.0
2015-12-30,3.14,3.19,3.12,3.16,26163151,,82764024.0
2015-12-31,3.16,3.35,3.14,3.26,62743336,,205176848.0
2016-01-04,3.23,3.59,3.15,3.18,83354750,,281984064.0
2016-01-05,3.27,3.5,3.2,3.5,123494028,,428305824.0
2016-01-06,3.6,3.85,3.54,3.85,104386836,,392669024.0
2016-01-07,4.24,4.24,4.0,4.14,170159579,,716856320.0
2016-01-08,4.44,4.55,4.35,4.55,176436001,,794088768.0
2016-01-11,4.88,5.01,4.13,4.16,337581895,,1568665216.0
2016-01-12,4.12,4.41,3.91,4.01,218510952,,909593792.0
2016-01-13,3.97,4.36,3.95,4.1,219716239,,912281856.0
2016-01-14,3.81,4.36,3.75,4.18,156236890,,629843904.0
2016-01-15,4.03,4.1,3.76,3.76,151955290,,584969088.0
2016-01-18,3.6,3.94,3.5,3.81,158853150,,586286784.0
2016-01-19,3.7,3.99,3.66,3.85,136346424,,524570656.0
2016-01-20,3.78,3.83,3.57,3.62,138855651,,509050560.0
2016-01-21,3.59,3.75,3.32,3.32,144224465,,507502944.0
2016-01-22,3.4,3.65,3.31,3.51,163668907,,566108352.0
2016-01-25,3.55,3.86,3.53,3.86,206013518,,776076672.0
2016-01-26,3.67,4.1,3.59,3.79,174558900,,673663040.0
2016-01-27,3.85,4.02,3.66,3.93,134590245,,520188672.0
2016-01-28,3.78,3.85,3.54,3.54,88528859,,325973568.0
2016-01-29,3.42,3.81,3.3,3.7,87415600,,310167360.0
2016-02-01,3.63,3.8,3.44,3.61,67747788,,245519344.0
2016-02-02,3.6,3.65,3.46,3.63,55311235,,197677664.0
2016-02-03,3.58,3.58,3.27,3.37,82971019,,280530720.0
2016-02-04,3.37,3.51,3.31,3.39,85186479,,290356608.0
2016-02-05,3.41,3.56,3.34,3.4,58006842,,199690576.0
2016-02-15,3.23,3.35,3.11,3.28,54320796,,175154544.0
2016-02-16,3.28,3.5,3.2,3.46,79947551,,270753856.0
2016-02-17,3.42,3.53,3.4,3.48,56509534,,196146032.0
2016-02-18,3.54,3.79,3.48,3.51,85391741,,307031040.0
2016-02-19,3.46,3.57,3.38,3.46,53993194,,187472704.0
2016-02-22,3.6,3.81,3.6,3.81,65060168,,245111584.0
2016-02-23,4.16,4.18,3.95,4.17,208703474,,845914176.0
2016-02-24,4.01,4.08,3.95,4.04,116028411,,465150048.0
2016-02-25,4.02,4.17,3.64,3.7,136621545,,527917760.0
2016-02-26,3.77,4.07,3.64,3.96,154137203,,593877568.0
2016-02-29,3.8,4.18,3.6,3.95,121651938,,472876320.0
2016-03-01,3.93,4.14,3.82,3.95,99130963,,395550208.0
2016-03-02,3.9,4.35,3.85,4.35,143601303,,604303104.0
2016-03-03,4.46,4.52,4.18,4.26,149544905,,648408960.0
2016-03-04,4.26,4.45,4.04,4.27,126716458,,541048448.0
2016-03-07,4.48,4.68,4.33,4.44,109628515,,485494880.0
2016-03-08,4.65,4.65,4.14,4.22,134150399,,577547136.0
2016-03-09,4.0,4.01,3.8,3.83,142447128,,549606400.0
2016-03-10,3.84,3.91,3.68,3.69,73627248,,278730816.0
2016-03-11,3.6,3.75,3.55,3.75,57471168,,210109216.0
2016-03-14,3.74,3.95,3.73,3.84,84449403,,325342976.0
2016-03-15,3.8,3.86,3.67,3.72,47259757,,176905456.0
2016-03-16,3.74,3.84,3.69,3.73,44890706,,168405520.0
2016-03-17,3.76,3.87,3.68,3.83,80689094,,305824480.0
2016-03-18,3.89,4.02,3.84,3.98,95570064,,376819232.0
2016-03-21,4.0,4.1,3.9,4.06,94927769,,381431840.0
2016-03-22,4.02,4.02,3.88,3.91,89237831,,351417600.0
2016-03-23,3.89,4.03,3.89,3.95,75224260,,297493632.0
2016-03-24,3.89,4.0,3.79,3.88,84302712,,328151936.0
2016-03-25,3.84,3.97,3.82,3.95,45226272,,176815504.0
2016-08-08,4.35,4.35,4.35,4.35,26351349,,114628368.0
2016-08-09,4.79,4.79,4.5,4.79,272208382,,1277599744.0
2016-08-10,4.8,5.27,4.73,5.27,162351492,,824662400.0
2016-08-11,5.39,5.54,5.07,5.17,291884577,,1539787392.0
2016-08-12,5.15,5.29,5.02,5.2,168114421,,860640704.0
2016-08-15,5.16,5.71,5.12,5.44,258804800,,1396520320.0
