日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2023-12-29,,30.0,28.99,33.0,27.55,36971851,1076444288.0,,,,
2024-01-02,,27.8,30.71,34.58,27.55,31278028,953318528.0,,,,
2024-01-03,,29.88,26.7,29.98,26.58,25252302,709091200.0,,,,
2024-01-04,,26.01,27.01,28.8,25.52,20042374,549559808.0,,,,
2024-01-05,,27.45,28.43,29.63,26.08,23753972,668559936.0,,,,
2024-01-08,,28.01,25.07,28.3,24.81,20467832,532874304.0,,,,
2024-01-09,,25.0,23.52,25.49,22.77,16993544,407251712.0,,,,
2024-01-10,,23.42,23.5,24.49,22.94,12980107,308266912.0,,,,
2024-01-11,,22.55,24.33,24.42,22.51,14630346,348720544.0,,,,
2024-01-12,,24.18,23.77,24.76,23.69,11830569,285938464.0,,,,
2024-01-15,,23.72,24.62,25.28,23.33,13156579,322757344.0,,,,
2024-01-16,,24.02,23.23,24.37,22.87,12228520,286604768.0,,,,
2024-01-17,,23.14,21.94,23.22,21.81,9011645,201185168.0,,,,
2024-01-18,,22.05,21.56,22.12,20.81,7781375,167186176.0,,,,
2024-01-19,,21.5,20.93,21.97,20.78,7759863,165255008.0,,,,
2024-01-22,,20.97,20.1,21.44,19.65,6094244,125799808.0,,,,
2024-01-23,,20.03,19.98,20.53,19.67,5841601,117262096.0,,,,
2024-01-24,,20.0,20.12,20.26,19.19,6772655,133941360.0,,,,
2024-01-25,,19.9,20.65,20.83,19.79,6616325,135199968.0,,,,
2024-01-26,,20.51,20.37,21.3,20.32,6301491,130288752.0,,,,
2024-01-29,,21.58,21.89,23.0,20.71,16544164,358701216.0,,,,
2024-01-30,,21.15,21.29,22.86,20.94,16948967,374383072.0,,,,
2024-01-31,,20.4,17.71,20.58,17.62,14809749,282197248.0,,,,
2024-02-01,,17.5,18.11,18.79,17.11,10828389,195721936.0,,,,
2024-02-02,,17.99,16.72,18.36,15.95,10961477,189077408.0,,,,
2024-02-05,,16.64,14.55,16.68,14.51,8592030,131975952.0,,,,
2024-02-06,,14.5,15.85,16.18,14.5,8442577,129376992.0,,,,
2024-02-07,,15.85,15.0,16.95,14.91,10319842,164672944.0,,,,
2024-02-08,,15.29,16.1,16.1,14.1,10481908,158561424.0,,,,
2024-02-19,,16.0,16.99,16.99,15.87,9813041,161624640.0,,,,
2024-02-20,,17.39,17.21,17.97,16.92,10041275,174549728.0,,,,
2024-02-21,,16.66,17.34,17.86,16.6,9652071,167679744.0,,,,
2024-02-22,,17.49,17.81,18.15,17.19,8871586,156810848.0,,,,
2024-02-23,,17.77,18.29,18.34,17.53,8730093,156889712.0,,,,
2024-02-26,,18.84,18.45,19.06,18.2,8597153,159464720.0,,,,
2024-02-27,,18.27,19.57,19.6,18.15,7764946,147548160.0,,,,
2024-02-28,,19.45,17.23,19.75,17.23,9979821,185605504.0,,,,
2024-02-29,,17.0,18.11,18.23,17.0,6220060,111346632.0,,,,
2024-03-01,,18.11,18.62,18.91,18.11,4819128,89414912.0,,,,
2024-03-04,,18.65,18.31,18.9,17.82,4593946,83680816.0,,,,
2024-03-05,,18.28,19.62,20.0,17.83,9738203,183699840.0,,,,
2024-03-06,,19.12,21.02,21.9,19.0,16298260,328074432.0,,,,
2024-03-07,,20.4,19.62,20.7,19.61,11523935,231407968.0,,,,
2024-03-08,,19.6,19.45,19.98,19.01,7370953,143468000.0,,,,
2024-03-11,,19.18,19.53,19.53,18.89,5715595,109895952.0,,,,
2024-03-12,,19.78,19.21,19.79,19.13,6102377,118080152.0,,,,
2024-03-13,,19.24,19.29,19.75,19.1,6265199,121822248.0,,,,
2024-03-14,,19.15,18.8,19.28,18.33,5968737,112295912.0,,,,
2024-03-15,,18.85,19.27,19.3,18.65,4320159,82209864.0,,,,
2024-03-18,,19.3,19.6,19.7,19.17,4796013,93285880.0,,,,
2024-03-19,,19.5,19.83,20.06,19.34,6503954,128394984.0,,,,
2024-03-20,,19.78,19.77,19.9,19.44,5301678,104346496.0,,,,
