日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2015-09-02,,10.98,10.84,12.48,10.84,109872367,1233775616.0,,,,
2015-09-07,,10.88,9.99,11.56,9.8,149496404,1588046208.0,,,,
2015-09-08,,9.61,10.13,10.35,9.0,115768222,1101610112.0,,,,
2015-09-09,,9.99,10.58,10.83,9.8,223955165,2313978112.0,,,,
2015-09-10,,10.08,10.14,10.67,10.01,120043442,1241402240.0,,,,
2015-09-11,,10.07,9.93,10.3,9.68,98773334,983780800.0,,,,
2015-09-14,,10.35,8.97,10.6,8.94,143906913,1420353664.0,,,,
2015-09-15,,8.64,8.07,8.65,8.07,85541127,707315584.0,,,,
2015-09-16,,8.02,8.78,8.88,7.81,110046983,917718656.0,,,,
2015-09-17,,8.7,8.55,9.46,8.36,130959417,1153946496.0,,,,
2015-09-18,,8.65,8.56,8.78,8.38,67664080,578793088.0,,,,
2015-09-21,,8.41,8.75,8.79,8.33,74317440,642587072.0,,,,
2015-09-22,,8.79,8.93,9.25,8.69,92160046,830159232.0,,,,
2015-09-23,,8.65,8.54,8.92,8.49,71608652,618616960.0,,,,
2015-09-24,,8.62,8.84,8.93,8.53,72334557,630608000.0,,,,
2015-09-25,,8.7,8.42,9.03,8.3,67904794,588859520.0,,,,
2015-09-28,,8.5,8.63,8.68,8.1,50361554,428530752.0,,,,
2015-09-29,,8.31,8.21,8.49,8.11,49711703,411963584.0,,,,
2015-09-30,,8.54,8.3,8.63,8.23,43321540,363355296.0,,,,
2015-10-08,,8.7,8.65,8.76,8.5,55755679,481638240.0,,,,
2015-10-09,,8.66,8.7,8.78,8.56,53726448,467020416.0,,,,
2015-10-12,,8.73,9.18,9.29,8.7,84144152,761631232.0,,,,
2015-10-13,,9.1,10.08,10.1,8.93,134766383,1284502912.0,,,,
2015-10-14,,9.9,9.5,9.97,9.44,103863200,1009002304.0,,,,
2015-10-15,,9.4,9.78,10.1,9.35,92186089,900512832.0,,,,
2015-10-16,,9.84,9.98,10.18,9.61,111195803,1105529984.0,,,,
2015-10-19,,9.96,10.51,10.7,9.72,137376565,1402663168.0,,,,
2015-10-20,,10.35,10.33,10.46,10.06,85293878,873143616.0,,,,
2015-10-21,,10.4,9.3,10.49,9.3,97706401,961822912.0,,,,
2015-10-22,,9.1,9.65,9.94,9.03,83273593,784408128.0,,,,
2015-10-23,,9.66,9.65,9.8,9.41,75340164,724827904.0,,,,
2015-10-26,,9.75,9.73,10.07,9.42,88177312,862154176.0,,,,
2015-10-27,,9.62,9.67,9.89,9.22,67426174,644189440.0,,,,
2015-10-28,,9.68,9.52,9.94,9.47,66609497,648075712.0,,,,
2015-10-29,,9.6,9.74,10.0,9.55,72248182,707793280.0,,,,
2015-10-30,,9.65,9.42,9.65,9.27,55583473,525090688.0,,,,
2015-11-02,,9.52,9.3,9.65,9.2,46352202,438360032.0,,,,
2015-11-03,,9.0,8.88,9.19,8.71,67521112,601314752.0,,,,
2015-11-04,,8.94,9.3,9.35,8.82,62684206,571500416.0,,,,
